19:43,-1,-1,-1,-1,-1
19:44,-1,-1,-1,-1,-1
19:45,-1,-1,-1,-1,-1
19:46,-1,-1,-1,-1,-1
19:47,-1,-1,-1,-1,-1
19:48,-1,-1,-1,-1,-1
19:49,-1,-1,-1,-1,-1
19:50,-1,-1,-1,-1,-1
19:51,-1,-1,-1,-1,-1
19:52,-1,-1,-1,-1,-1
19:53,-1,-1,-1,-1,-1
19:54,-1,-1,-1,-1,-1
19:55,-1,-1,-1,-1,-1
19:56,-1,-1,-1,-1,-1
19:57,-1,-1,-1,-1,-1
19:58,-1,-1,-1,-1,-1
19:59,-1,-1,-1,-1,-1
20:00,-1,-1,-1,-1,-1
20:01,-1,-1,-1,-1,-1
20:02,-1,-1,-1,-1,-1
20:03,-1,-1,-1,-1,-1
20:04,-1,-1,-1,-1,-1
20:05,-1,-1,-1,-1,-1
20:06,-1,-1,-1,-1,-1
20:07,-1,-1,-1,-1,-1
20:08,-1,-1,-1,-1,-1
20:09,-1,-1,-1,-1,-1
20:10,-1,-1,-1,-1,-1
20:11,-1,-1,-1,-1,-1
20:12,-1,-1,-1,-1,-1
20:13,-1,-1,-1,-1,-1
20:14,-1,-1,-1,-1,-1
20:15,-1,-1,-1,-1,-1
20:16,-1,-1,-1,-1,-1
20:17,-1,-1,-1,-1,-1
20:18,-1,-1,-1,-1,-1
20:19,-1,-1,-1,-1,-1
20:20,-1,-1,-1,-1,-1
20:21,-1,-1,-1,-1,-1
20:22,-1,-1,-1,-1,-1
20:23,-1,-1,-1,-1,-1
20:24,-1,-1,-1,-1,-1
20:25,-1,-1,-1,-1,-1
20:26,-1,-1,-1,-1,-1
20:27,-1,-1,-1,-1,-1
20:28,-1,-1,-1,-1,-1
20:29,-1,-1,-1,-1,-1
20:30,-1,-1,-1,-1,-1
20:31,-1,-1,-1,-1,-1
20:32,-1,-1,-1,-1,-1
20:33,-1,-1,-1,-1,-1
20:34,-1,-1,-1,-1,-1
20:35,-1,-1,-1,-1,-1
